Restaurant Name,City,Address,Longitude,Latitude,Rating text
Domino's Pizza,Faridabad,"Ground Floor, Plot 201, Block B, Greenfield Colony, Sector 43, Faridabad",77.3001795,28.4609554,Average
Green Chick Chop,Faridabad,"Shop 15, Omaxe Hills And Forest Spa, Surajkund Road, Sector 43, Faridabad",77.2886873,28.460556,Average
Punjabi Culture,Faridabad,"B-474, Greenfield Plaza, Sector 43, Faridabad",77.2978395,28.4622059,Average
Three Olives,Faridabad,"B-102, Green Field Colony, Sector 43, Faridabad",77.30083365,28.46227858,Average
Aggarwal's Bikaner Mishthan Bhandar,Faridabad,"Anangpur Chowk, Opposite Omaxe Tower, Sector 43, Faridabad",77.2847783,28.46117,Not rated
Aravalli Owls,Faridabad,"B - 263, Green Field Colony, Sector 43, Faridabad",0,0,Not rated
Chatny Delight,Faridabad,"B-205, Green Field Colony, Sector 43, Faridabad",77.2988233,28.4621065,Not rated
Harmann Restaurant,Faridabad,"3256, C Block, Greenfields Colony, Sector 43, Faridabad",77.29056667,28.46681111,Not rated
Kulcha King,Faridabad,"Opposite Omaxe Forest, Main Surajkund Road, Anangpur Chowk, Sector 41-42, Near Sector 43, Faridabad",77.2845595,28.4601453,Not rated
Royal Bakers,Faridabad,"B 229, Shop 3, Greenfield Colony, Sector 43, Faridabad",77.2999207,28.4614258,Not rated
Touch of Spice,Faridabad,"B-195, City Square Complex, Green Field Colony, Sector 43, Faridabad",77.29738433,28.46210674,Not rated
Hunger Cure,Faridabad,"SCF 76, HUDA Market, Sector 46, Faridabad",77.2983871,28.4376977,Average
Sanjha Chulha,Faridabad,"55, HUDA Market, Sector 46, Faridabad",77.2983353,28.4375489,Average
Queens Cakes,Faridabad,"SCO 63, Above Indian Overseas Bank, 1st Floor, Main Market, Sector 46, Faridabad",77.2984265,28.4370903,Good
Sri Meenakshi South Indian Food,Faridabad,"HUDA Market, Sector 46, Faridabad",77.2990075,28.4375707,Not rated
Sardar A Pure Meat Shop,Faridabad,"Shop 5, Ground Floor, Achievers Mall, Near Sainik Colony, Sector 49, Faridabad",77.2670505,28.3959758,Not rated
Invitation Restaurant,Faridabad,"SCF 68, HUDA Market, Sector 7, Faridabad",77.3239171,28.363238,Average
Kaushik Bakery,Faridabad,"SCF Complex 58, Huda Market, Sector 7, Faridabad",77.3241415,28.3632142,Average
Rama Vaishnav Bhojnalaya,Faridabad,"Shop 140, Main Market, Sector 7, Faridabad",77.3259973,28.3638989,Average
Shiv Saras Vyanjan,Faridabad,"Shop 2398, Sector 7-A, Near, Sector 7, Faridabad",77.3282696,28.3691677,Average
Shree Bikaner Misthan Bhandar,Faridabad,"2613, YMCA Road, Sector 7, Faridabad",77.32705828,28.36942587,Average
Shree Bikaner Misthan Bhandar,Faridabad,"21, HUDA Market, Sector 7, Faridabad",77.3264093,28.3633036,Average
Standard Family Restaurant,Faridabad,"31, Main Market, Sector 7, Faridabad",77.3260374,28.3633487,Average
The Hunger End,Faridabad,"Shop 2385, Sector 7A, Near Sector 7, Faridabad",77.3285388,28.3686544,Average
Pizza Express,Faridabad,"Shop 232, HUDA Market, Sector 7, Faridabad",77.3262953,28.3630576,Not rated
Anupam Sweets & Restaurant,Faridabad,"Sai Plaza, Opposite Sai Dham, Tigaon Road, Sector 86, Faridabad",77.3396661,28.4087438,Average
Caramel,Faridabad,"Omaxe Heights Club, Sector 86, Faridabad",77.33637929,28.40775168,Average
Chaska Restaurant,Faridabad,"Shop 72, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",77.3364513,28.4086778,Average
Club Pizzeria,Faridabad,"Shop 7, Sai Complex, Opposite Sai Dham, Tigaon Road, Sector 86, Faridabad",77.3397558,28.4085728,Average
Gupha,Faridabad,"SRS Royal Hills, Near Club Sec 87, Sector 86, Faridabad",77.34231301,28.41226833,Average
Indian Gourmet,Faridabad,"Plot 6, Tigaon Road, Sector 86, Faridabad",77.3409272,28.4081056,Average
Tandoori Zaaika's,Faridabad,"Tigaon Road, Near Omaxe, Sector 86, Faridabad",77.336292,28.4102194,Average
TCD Cake & Bake,Faridabad,"Shop 121, Sai Dham Road, Near Omaxe Chowk, Sector 86, Faridabad",77.3372048,28.4098256,Average
The Grill Darbar,Faridabad,"Shop 87, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",77.33666,28.4080574,Average
Urban Cuisine,Faridabad,"Shop 2-4, Tigaon Road, Near Sai Dham Mandir, Sector 86, Faridabad",77.3409826,28.4080719,Average
Mister Mughal,Faridabad,"Shop 16, BPTP Princess Park Shopping Arcade, Sector 86, Faridabad",77.3423218,28.4067402,Good
The Hub,Faridabad,"Huda Market, Sector 9, Faridabad",77.3315619,28.3765371,Average
Bake Your Dreamz,Faridabad,"Sector 9, Faridabad",0,0,Not rated
Green Chilly Chinese Food,Faridabad,"Shop 100, Main HUDA Market, Sector 9, Faridabad",77.3328117,28.3764571,Not rated
Mom's Kitchen,Faridabad,"SCF 218, Huda Market, Sector 9, Faridabad",77.3299747,28.3763294,Not rated
The Baking Treats N More,Faridabad,"383, Sector 9, Faridabad",0,0,Not rated
Twin Brothers,Faridabad,"Ground Floor, SRS Mall, City Centre, Sector 12, Faridabad",77.3167822,28.3865773,Not rated
Aggarwal Sweets Centre,Faridabad,"HR 1B, Pul Pehladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",77.2899232,28.4997177,Average
Bawarchi,Faridabad,"HR-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",77.29385857,28.49820594,Average
D ART of Flavour,Faridabad,"H-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",77.2937593,28.4982147,Average
Italia Cafe by Aura,Faridabad,"A-4, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",77.2903929,28.5000937,Average
Pizza Street,Faridabad,"A 34, Pul Pehladpur, Main Surajkund Road, Suraj Kund, Faridabad",77.2903,28.50064,Average
Rock Cafe,Faridabad,"Near Anandvan, Opposite NHPC Society, Suraj Kund Road, Suraj Kund, Faridabad",77.2869976,28.4727738,Average
Sardaar Ji Chaap & Rolls,Faridabad,"Opposite CNG Pump, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",77.2896526,28.49916279,Average
Spice Wok,Faridabad,"B-147, Naveen Plaza, Sharma Market, Prahladpur, Suraj Kund, Faridabad",77.2930411,28.4992231,Average
Vrindavan Sweets & Restaurant,Faridabad,"A-3, Pul Prahladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",77.2902208,28.5002348,Average
Yummy Cake,Faridabad,"285, DDA Flat, Suraj Kund Road, Pul Prahladpur, Suraj Kund, Faridabad",0,0,Average
Bikaner Sweets & Bakers,Faridabad,"A-1, Shiv Durga Vihar, Near Eros Garden, Suraj Kund, Faridabad",77.2940734,28.4938048,Not rated
Burger Xpress,Faridabad,"HR 62E, 60 Feet Road Pul Pehladpur, New Delhi",77.2921516,28.4989698,Not rated
Da Pizza Zone,Faridabad,"HR 62, CD 60 Foot Road, Pul Pehladpur, Near Sharma Market, New Delhi",77.2918806,28.4990357,Not rated
Finger Licious,Faridabad,"Shop 5, Anangpur Chowk, Green Field, Opposite Apartments, Suraj Kund Road, Faridabad",77.2846781,28.4609284,Not rated
Med E Taste,Faridabad,"1, Anangpur Chowk, Opposite Omaxe Forest & Spa, Suraj Kund, Faridabad",77.2847168,28.4609545,Not rated
Punjabii Tandoor,Faridabad,"A-1559, Green Field Colony, Suraj Kund, Faridabad",77.2997286,28.462227,Not rated
Shankar Sweets,Faridabad,"E 588, Mittal Colony, Pul Parahladpur, Suraj Kund Road, Faridabad, Suraj Kund, Faridabad",77.29654722,28.49710833,Not rated
Tasty Bites,Faridabad,"A-8, A-60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",77.2899124,28.4997138,Not rated
The Street- Curries & Grills,Faridabad,"57, EWA, Charmwood Village, Suraj Kund, Faridabad",77.290565,28.489496,Not rated
Bakers Delight - The Atrium,Faridabad,"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad",77.283011,28.489796,Average
On The Rocks - The  Atrium,Faridabad,"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad",77.283011,28.489796,Average
World Cafe - Vibe by The LaLiT Traveller,Faridabad,"Vibe by The Lalit Traveller, 12/7, Sector 35, Faridabad",77.3060732,28.4729124,Average
Chaudhary Ke Mashhoor Paranthe,Ghaziabad,"MB 48, Shipra Suncity, Indirapuram, Ghaziabad",77.37444167,28.63601389,Average
Thakur Bakers,Ghaziabad,"Shop 24, Regalia Heights, Shipra Suncity, Indirapuram, Ghaziabad",77.37419167,28.63602222,Average
FoodByMom,Ghaziabad,"Near Shipra Mall, Indirapuram, Ghaziabad",77.369326,28.635083,Good
Mr. Brown,Ghaziabad,"C-1, Saya Zenith, Next to CISF Camp, Opposite Shipra Sun City, Indirapuram, Ghaziabad",77.378751,28.637449,Good
Mitalis Kitchen,Ghaziabad,"Mall Road, Ahinsha Khand ll, Near Shanti Gopal Hospital, Indirapuram, Ghaziabad",77.31548297,28.63823809,Not rated
The Big Scoop,Ghaziabad,"C 17, 1st Floor, Patparganj Industrial Area, Kaushambi, Ghaziabad",77.31069862,28.6411332,Not rated
9 Mars Lounge,Ghaziabad,"Level 3, Shipra Mall, Vaibhav Khand, Gulmohar Road, Indirapuram, Ghaziabad",77.36989718,28.63423199,Average
Barista,Ghaziabad,"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.37024722,28.63404167,Average
Baskin Robbins,Ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.3704,28.63392778,Average
Burger King,Ghaziabad,"Shop 18, Ground Floor, Shipra Mall, Vaibhav Khand, Indirapuram, Ghaziabad",77.36986466,28.63388299,Average
Cafe Coffee Day,Ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.37020833,28.63404722,Average
Chinese X'Press,Ghaziabad,"Bite Inn Food Court, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.36986466,28.63388299,Average
Cinch,Ghaziabad,"3rd Floor, Shipra Mall, Indirapuram, Ghaziabad",77.36972552,28.63412753,Average
Costa Coffee,Ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.370576,28.634123,Average
Domino's Pizza,Ghaziabad,"Shop 18, Lower Ground, Shipra Mall, Indirapuram, Ghaziabad",77.36981537,28.63407809,Average
Dosa X'press,Ghaziabad,"Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad",77.36972786,28.63378764,Average
Kebab Xpress,Ghaziabad,"1, Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad",77.36959241,28.63383826,Average
Let's Noodle,Ghaziabad,"18, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.36971814,28.63421758,Average
McDonald's,Ghaziabad,"9, Shipra Mall, Indirapuram, Ghaziabad",77.37036925,28.63401924,Average
Mx Corn,Ghaziabad,"Ground Floor, Shipra Mall, Indirapuram, Ghaziabad",77.36987706,28.63431586,Average
Dunkin' Donuts,Ghaziabad,"19 & 50, Level 2, Shipra Mall, Indirapuram, Ghaziabad",77.37019444,28.634175,Good
Haldiram's,Ghaziabad,"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.37023715,28.6339389,Good
Pind Balluchi,Ghaziabad,"Shop 34-40, Level 3, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",77.37016473,28.63397039,Poor
Maini Restaurant,Ghaziabad,"A Block Market, Surya Nagar, Ghaziabad",77.3252184,28.6698582,Average
The Dosa King,Ghaziabad,"Shop 4, B Block, Main Market, Opposite Vivek Vihar, Surya Nagar, Ghaziabad",77.3231543,28.6644658,Average
Baba Au Rhum,Goa,"1054, Sim Vaddo, Anjuna, Goa",73.75574991,15.57668259,Excellent
Burger Factory,Goa,"Anjuna Main Road, Opposite Paradise Guest House, Anjuna, Goa",73.74360556,15.58565833,Excellent
Club Cubana,Goa,"82, Sim Waddo, Arpora Hill, Anjuna, Goa",73.76688333,15.57482778,Very Good
Curlies,Goa,"Anjuna Beach, Anjuna, Goa",73.74229444,15.5696,Good
La Plage,Goa,"Aswem Beach, Near Papa Jolly Hotel, Aswem Road, Morjim, Arambol, Goa",0,0,Excellent
St. Anthony's,Goa,"Baga Beach, Calangute-Baga Road, Baga, Goa",73.74909167,15.56155,Good
Britto's Bar & Restaurant,Goa,"Baga Calangute, Bardez, Baga, Goa",73.74947806,15.56129549,Very Good
Fat Fish,Goa,"Agar Waddo, Calangute Arpora Road, Bardez, Baga, Goa",73.76363333,15.55656111,Very Good
Martin's Corner,Goa,"Ranvaddo, Salcete, Betalbatim, Goa",73.91433611,15.30389722,Very Good
Infantaria,Goa,"5/181, Calangute Baga Junction, Calangute, Goa",73.76043056,15.54659444,Good
Souza Lobo,Goa,"Calangute Beach, Calangute, Goa",73.75573611,15.54441944,Very Good
Fisherman's Cove,Goa,"Main Candolim Road, Titos Vaddo, Candolim, Goa",73.76817222,15.51683333,Good
Calamari,Goa,"Dando Beach, Opposite Santana Beach Resort, Candolim, Goa",73.7666682,15.5062047,Very Good
The Fisherman's Wharf,Goa,"Before The Leela, Mobor, Cavelossim, Goa",73.95088889,15.15794444,Excellent
LPK Waterfront,Goa,"Near Bank Of India, Bhatiwado, Nerul, Goa",73.7834595,15.51315,Good
Ritz Classic,Goa,"1st Floor, Vagle Vision, 18th June Road, Panaji, Goa",73.82691111,15.49860278,Excellent
The Black Sheep Bistro,Goa,"Swami Vivekanand Road, Near ICICI Bank, Panaji, Goa",73.825364,15.496162,Excellent
Cafe Al Fresco by Cantina Bodega,Goa,"Sunaparanta Centre For The Arts, Altinho, Panaji, Goa",73.827423,15.49395,Very Good
The Fisherman's Wharf,Goa,"D. B. Bandodkar Road, Campal, Panaji, Goa",0,0,Very Good
Antares,Goa,"Small Vagator Beach, Ozran, Vagator, Goa",0,0,Very Good
K Lab,Gurgaon,"Shop GF-18, ILD Trade Centre, Sector 47, Near Sohna Road, Gurgaon",77.0393103,28.4248315,Average
Pind Balluchi,Gurgaon,"112/112-A, 1st Floor, ILD Trade Centre, Near Subhash Chowk, Sohna Road, Gurgaon",77.0392204,28.4249125,Average
Punjab Grill,Gurgaon,"3rd Floor, Ambience Mall, Gurgaon",77.0971178,28.5030769,Very Good
Zambar,Gurgaon,"3rd Floor, Ambience Mall, Gurgaon",77.0971853,28.5026128,Very Good
Cakes & More,Gurgaon,"27, Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",77.0420091,28.5114162,Average
Kwality Wall's Swirl's,Gurgaon,"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",77.0419641,28.5114567,Average
Yo! Dimsum,Gurgaon,"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",77.0420091,28.5115059,Average
Mx Corn,Gurgaon,"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",77.0418253,28.5114067,Not rated
Red,Gurgaon,"5, Sector 52 A, Near Ardee City, Gurgaon",77.08785083,28.44070881,Average
Rocketchefs,Gurgaon,"IOCL Petrol Pump, Ardee City, Gurgaon",77.0855313,28.4423933,Average
The Fresh Chicken Store,Gurgaon,"C Block Market, Sector 52, Ardee City, Gurgaon",77.0757671,28.4418793,Average
Achoos Food Corner,Gurgaon,"Vohra Market, Near Government School, Ardee City, Gurgaon",77.0787681,28.4347278,Not rated
Aha Bites,Gurgaon,"Shop 19, Baba Chitru Complex, Sector 52, Near, Ardee City, Gurgaon",77.0898569,28.4308575,Not rated
Ancient Spice,Gurgaon,"Ardee City, Gurgaon",77.0780576,28.432548,Not rated
Chimney - The Takeaway,Gurgaon,"C-51, Sector 52, Ardee City, Gurgaon",77.078405,28.440599,Not rated
Costa Coffee,Gurgaon,"Ground Floor, Artemis Hospital, Sector 51, Ardee City, Gurgaon",77.0735119,28.4319102,Not rated
Good to Go,Gurgaon,"D12/12b, Ardee City, Gurgaon",77.0738947,28.436274,Not rated
Gopi Sweets & Caters,Gurgaon,"Vohra Market, Near Government School, Ardee City, Gurgaon",77.0787448,28.4346864,Not rated
Late Night Food,Gurgaon,"Ardee City, Gurgaon",0,0,Not rated
Lavi Foji Dhaba,Gurgaon,"Shop 4, B Block, Vicky Market, Ardee City, Gurgaon",77.081492,28.4406523,Not rated
Narayan Fast Food Home,Gurgaon,"Vohra Market, Near Government School, Ardee City, Gurgaon",77.0762723,28.4353217,Not rated
OMG Kitchenz,Gurgaon,"Opposite Block D-10, Sector 52, Ardee City, Gurgaon",77.0728193,28.4370922,Not rated
OMG Tiffinz,Gurgaon,"1797, Gate 3, Opposite Block D-10, Sector 52, Ardee City, Gurgaon",77.0728605,28.4371161,Not rated
Sardarji Chicken Point,Gurgaon,"C Block, Near Walking Park, Ardee City, Gurgaon",77.0754948,28.4394519,Not rated
Solty Hotel,Gurgaon,"Mata Road, Wazirabad, Ardee City, Gurgaon",77.0837565,28.430634,Not rated
Tanishk Gourmet Indian,Gurgaon,"VPO, Wazirabad, Sector 52, Ardee City, Gurgaon",0,0,Not rated
The Burger Chef,Gurgaon,"C Block, Sector 52, Ardee City, Gurgaon",77.0756612,28.4419493,Not rated
Club Tokyo - Best Western Skycity Hotel,Gurgaon,"Best Western Skycity Hotel, 1 Old Judicial Complex, Sector 15, Gurgaon",77.0347151,28.4580879,Average
Lattitude - Skycity Hotel,Gurgaon,"Best Western Skycity Hotel, 1, Old Judicial Complex, Sector 15, Gurgaon",77.0349627,28.4582412,Average
Bisque Bakery,Gurgaon,"133/134, Central Arcade, DLF Phase 2, Gurgaon",77.0857204,28.4807592,Good
Behrouz Biryani,Gurgaon,"Sector 53, Gurgaon",77.1006623,28.4434069,Average
Domino's Pizza,Gurgaon,"G-4/5, Central Plaza Mall, Golf Course Road, Gurgaon",77.1010066,28.4428671,Average
Giani,Gurgaon,"GF-11, Central Plaza Mall, Golf Course Road, Gurgaon",77.1009167,28.4430378,Average
PizzaVito,Gurgaon,"Ground Floor, Central Plaza Mall, Golf Course Road, Gurgaon",77.1007369,28.4431102,Average
Shawarma House,Gurgaon,"2, Central Plaza Mall, Golf Course Road, Gurgaon",77.1010965,28.4426964,Average
Subway,Gurgaon,"G-6, Central Plaza Mall, Golf Course Road, Gurgaon",77.1009167,28.4430378,Average
Asian Bistro,Gurgaon,"F10/F11, Central Plaza Mall, Golf Course Road, Gurgaon",77.1008268,28.4429395,Good
BBQ Factory,Gurgaon,"Ground Floor 1, Central Plaza Mall, Golf Course Road, Gurgaon",77.1009883,28.442717,Good
Faaso's,Gurgaon,"Shop 18, Ground Floor, Central Plaza Mall, Golf Course Road, Gurgaon",77.1005772,28.443403,Good
Chaayos,Gurgaon,"13 & 28, Central Plaza, Golf Course Road, Gurgaon",77.1007871,28.4431891,Very Good
Mosaic - Country Inn & Suites,Gurgaon,"Country Inn & Suites by Carlson, Sector 29, Gurgaon",77.0676442,28.4619878,Good
60 ML - Country Inn & Suites by Carlson,Gurgaon,"Country Inn & Suites by Carlson, Old Delhi Gurgaon Road, Sector 12, Gurgaon",77.0376911,28.468336,Average
Mosaic - Country Inn & Suites by Carlson,Gurgaon,"Country Inn & Suites by Carlson, Old Delhi Gurgaon Road, Sector 12, Gurgaon",77.037781,28.4684343,Good
Big Shot Bar - Country Inn & Suites,Gurgaon,"Country Inn & Suites By Carlson, 406, Phase 3, Udyog Vihar, Gurgaon",77.0918351,28.5092246,Good
Mosaic - Country Inn & Suites By Carlson,Gurgaon,"Country Inn & Suites By Carlson, 10th KM Stone, Bhondsi, Sohna Road, Gurgaon",77.0684986,28.3349418,Average
Downtown Kitchen & Bar - Courtyard by Marriott,Gurgaon,"Courtyard by Marriott, Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon",77.080367,28.460925,Average
Courtyard Grill - Courtyard by Marriott,Gurgaon,"Courtyard by Marriott, Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon",77.080367,28.460925,Not rated
Di Ghent Boulangerie,Gurgaon,"Shop 212/214, Level 2, Cross Point Mall, DLF Phase 4, Gurgaon",77.0835375,28.46836827,Good
Khyen Chyen,Gurgaon,"G 11, DLF Cross Point Mall, Opposite Galleria Market, DLF Phase 4, Gurgaon",77.0832475,28.4683741,Good
The Pint Room,Gurgaon,"1st Floor, Cross Point Mall, DLF Phase 4, Gurgaon",77.0830226,28.4683973,Good
Tughlaq,Gurgaon,"Shop 217, 2nd Floor, Cross Point Mall, DLF Phase 4, Gurgaon",77.08390966,28.46844136,Good
Big Wong XL,Gurgaon,"116, 117, & 130, 1st Floor, Cross Point Mall, DLF Phase 4, Gurgaon",77.0834723,28.4681716,Very Good
Bunker,Gurgaon,"Shop 204-206, Cross Point Mall, DLF Phase 4, Gurgaon",77.0831126,28.4682267,Very Good
Culture Cafe,Gurgaon,"2nd Floor, Cross Point Mall, DLF Phase 4, Gurgaon",77.0837421,28.4681975,Very Good
Nowhere Terrace Brewpub Cafe,Gurgaon,"2nd Floor, Cross Point Mall, Galleria Market DLF Phase 4, Gurgaon",77.083048,28.468314,Very Good
Cafe G - Crowne Plaza,Gurgaon,"Crowne Plaza, NH-8, Sector 29, Gurgaon",77.0600891,28.4684326,Good
Wildfire - Crowne Plaza,Gurgaon,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon",77.0599093,28.4684152,Good
Isabella,Gurgaon,"KG-5 C, Ground Floor, Tower C, Cyber Greens, DLF Cyber City, Gurgaon",77.0928243,28.4937229,Average
Fatburger,Gurgaon,"102, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",77.0882416,28.4947571,Average
Burma Burma,Gurgaon,"Ground Floor, Shop 6, Building 8, Tower C, Cyber Hub, DLF Cyber City, Gurgaon",77.0887329,28.4946295,Excellent
Pier 38,Gurgaon,"Shop 106-107, Cyber Hub, DLF Cyber City, Gurgaon",77.0886429,28.4950691,Excellent
Yum Yum Cha,Gurgaon,"Cyber Hub, DLF Cyber City, Gurgaon",77.0885987,28.4950762,Excellent
Amici Cafe,Gurgaon,"Shop 15, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",77.0889781,28.4955391,Good
Au Bon Pain,Gurgaon,"K-1, Ground Floor, Near Building 8, Cyber Hub, DLF Cyber City, Gurgaon",77.088508,28.494832,Good
California Pizza Kitchen,Gurgaon,"11, Cyber Hub, DLF Cyber City, Gurgaon",77.0886879,28.4952975,Good
Chai Point,Gurgaon,"K-5, Cyber Hub, DLF Cyber City, Gurgaon",77.0888677,28.4952251,Good
